epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,3.2354,0.6599509716033936,0.6717261672019958,2.4806,0.5742,1.0632,0.5606,0.6121,0.7837
51,3.2045,0.6508967280387878,0.6750503778457642,2.5343,0.5578,1.019,0.5484,0.5838,0.7876
52,3.2864,0.6535801291465759,0.6710061430931091,2.5893,0.5576,0.9759,0.5447,0.586,0.7953
53,3.2034,0.6514325141906738,0.6765865087509155,2.6428,0.5631,1.0563,0.5514,0.5909,0.7614
54,3.2188,0.6428778767585754,0.6789434552192688,2.6966,0.5691,1.0677,0.5539,0.6002,0.7813
55,3.2351,0.6426792144775391,0.6818692684173584,2.7507,0.5795,1.0522,0.5822,0.6083,0.7989
56,3.2586,0.6468071341514587,0.6778057813644409,2.8053,0.5813,1.0803,0.5735,0.6099,0.797
57,3.1705,0.65655916929245,0.6706557273864746,2.8583,0.5629,1.0278,0.5562,0.5888,0.8025
58,3.1602,0.6429575681686401,0.6765841245651245,2.9112,0.561,0.9866,0.5571,0.5864,0.7968
59,3.1959,0.6523769497871399,0.672623872756958,2.9646,0.5599,1.0149,0.5543,0.5859,0.792
60,3.2108,0.6363452672958374,0.6791642904281616,3.0183,0.5776,0.9698,0.569,0.6068,0.7938
61,3.2774,0.6436920762062073,0.6776233911514282,3.0731,0.5547,1.046,0.5398,0.5955,0.7914
62,3.2427,0.6491658091545105,0.6731494665145874,3.1274,0.5846,0.9518,0.5756,0.616,0.8117
63,3.2014,0.6432256102561951,0.6766561269760132,3.1809,0.5871,1.0616,0.5769,0.6058,0.795
64,3.2739,0.6475417613983154,0.6732527017593384,3.2359,0.5684,1.0403,0.5536,0.6014,0.7802
65,3.2185,0.6395960450172424,0.6773593425750732,3.2897,0.5612,1.0015,0.5508,0.5946,0.7751
