epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
18,2.4998,0.8047590255737305,0.6111535429954529,0.8646,0.4228,1.1177,0.4398,0.449,0.6998
19,2.4587,0.8002137541770935,0.6129512190818787,0.9056,0.4203,1.0156,0.431,0.4665,0.6803
20,2.4281,0.7782530188560486,0.6214478015899658,0.9462,0.4047,1.0933,0.4251,0.4338,0.6908
21,2.4384,0.7857521176338196,0.6173555254936218,0.9869,0.43,1.0763,0.4416,0.4712,0.6609
22,2.4572,0.7679417729377747,0.6269297003746033,1.028,0.4324,1.0829,0.444,0.4603,0.7229
23,2.3825,0.7632800936698914,0.6314300298690796,1.0677,0.42,0.9602,0.4395,0.441,0.7172
24,2.386,0.755881667137146,0.6319676637649536,1.1076,0.4624,1.0673,0.4725,0.4936,0.6972
25,2.373,0.7342784404754639,0.6408866047859192,1.1472,0.4213,1.0098,0.4341,0.4642,0.6781
26,2.3634,0.7359462976455688,0.6379488110542297,1.1867,0.4382,0.8961,0.4568,0.4555,0.7315
27,2.3638,0.7394298911094666,0.6404713988304138,1.2262,0.4174,1.0145,0.4264,0.4643,0.6573
28,2.3568,0.7274367809295654,0.6421443223953247,1.2655,0.4417,1.168,0.4511,0.4649,0.6257
29,2.3398,0.7185369729995728,0.646058976650238,1.3046,0.4268,1.0458,0.4289,0.4795,0.6524
30,2.3673,0.7041952013969421,0.6512144804000854,1.3441,0.4849,1.0339,0.4825,0.5133,0.7018
31,2.3726,0.6975785493850708,0.6542674899101257,1.3837,0.4316,1.025,0.4295,0.4539,0.6597
32,2.3789,0.6963552832603455,0.652589738368988,1.4235,0.4653,1.0828,0.4786,0.4699,0.69
33,2.3857,0.6992135047912598,0.6527001857757568,1.4633,0.4396,1.0856,0.4465,0.4558,0.6561
34,2.3524,0.6829388737678528,0.6582829356193542,1.5026,0.4866,0.9461,0.4864,0.512,0.7661
35,2.3749,0.6759405732154846,0.663366436958313,1.5422,0.4476,0.9856,0.4556,0.4721,0.7231
36,2.3732,0.6729048490524292,0.6638776659965515,1.5818,0.4414,1.0233,0.437,0.4811,0.6973
37,2.3658,0.6677922010421753,0.6679171323776245,1.6214,0.433,1.0693,0.4375,0.453,0.7181
38,2.3658,0.653063178062439,0.6726886630058289,1.6609,0.4509,1.0647,0.468,0.47,0.6957
39,2.3871,0.6594244241714478,0.6676795482635498,1.7008,0.4861,1.0159,0.4782,0.5219,0.7411
40,2.3633,0.64956134557724,0.671502947807312,1.7402,0.4664,0.9758,0.463,0.5018,0.7368
41,2.3557,0.640556275844574,0.6785018444061279,1.7796,0.4649,1.0695,0.4845,0.4684,0.7158
42,2.3538,0.6399222016334534,0.6736271381378174,1.8189,0.4551,1.0783,0.4547,0.4757,0.7044
43,2.39,0.6342344880104065,0.6800907254219055,1.8588,0.4584,1.0306,0.4604,0.4773,0.6758
44,2.4045,0.629619836807251,0.681190013885498,1.8989,0.4724,1.0687,0.4761,0.5035,0.7106
45,2.4235,0.6218596696853638,0.6843510270118713,1.9394,0.4687,1.0626,0.4745,0.4841,0.7221
46,2.4148,0.6283392310142517,0.6798915266990662,1.9797,0.4725,1.0315,0.4718,0.5008,0.6865
47,2.3969,0.6166642904281616,0.6840581893920898,2.0197,0.4477,0.9566,0.4631,0.4597,0.7268
48,2.3879,0.6139973402023315,0.6862567067146301,2.0596,0.4723,0.9732,0.4797,0.487,0.715
49,2.3929,0.6134935021400452,0.6862255334854126,2.0995,0.4869,1.1341,0.4843,0.5109,0.6924
50,2.4014,0.5994966626167297,0.6922522783279419,2.1396,0.4865,1.1201,0.4893,0.5059,0.7192
51,2.3896,0.60833340883255,0.688678503036499,2.1795,0.5138,1.0228,0.5067,0.5367,0.7693
52,2.3877,0.5923587083816528,0.6947364807128906,2.2195,0.4352,0.9077,0.4428,0.4619,0.7407
53,2.4222,0.5943446755409241,0.6942972540855408,2.2599,0.4774,0.9748,0.4813,0.5033,0.7356
54,2.4427,0.5902925133705139,0.6973886489868164,2.3007,0.4514,1.08,0.454,0.4669,0.7152
55,2.426,0.5843917727470398,0.6967861652374268,2.3412,0.4602,1.074,0.4567,0.4852,0.6935
56,2.4072,0.5867347717285156,0.6978134512901306,2.3814,0.5,1.0692,0.4939,0.5162,0.7602
57,2.4269,0.5735856294631958,0.6999856233596802,2.4219,0.496,0.9793,0.5019,0.5022,0.733
58,2.4273,0.5649952292442322,0.7049443125724792,2.4624,0.5115,1.1208,0.5045,0.535,0.7317
59,2.4098,0.5640739798545837,0.707649290561676,2.5027,0.4963,1.0609,0.504,0.511,0.7279
60,2.4063,0.566831111907959,0.7023401260375977,2.5429,0.47,1.0442,0.4761,0.4774,0.7366
61,2.4212,0.5654816627502441,0.7066436409950256,2.5833,0.4792,0.9416,0.4749,0.4911,0.7426
62,2.4184,0.5646024942398071,0.7073108553886414,2.6237,0.4697,0.934,0.4672,0.4835,0.7365
63,2.4102,0.5564042329788208,0.7111871242523193,2.6639,0.4985,1.013,0.4933,0.5241,0.7333
64,2.4078,0.5565795302391052,0.7092670202255249,2.7041,0.4834,1.1187,0.4877,0.496,0.7338
65,2.4281,0.5566083788871765,0.7100686430931091,2.7447,0.5033,1.0682,0.4965,0.5203,0.729
66,2.4105,0.5509684681892395,0.7120679616928101,2.785,0.4704,1.124,0.4748,0.4765,0.6984
67,2.4362,0.5535222291946411,0.7113767266273499,2.8256,0.5035,0.9879,0.5,0.5158,0.7452
68,2.4165,0.5481535196304321,0.7123367786407471,2.866,0.4822,0.9803,0.5073,0.4767,0.7406
69,2.4114,0.5610138773918152,0.7100158333778381,2.9063,0.4877,1.1066,0.4904,0.4939,0.701
70,2.4119,0.5583837032318115,0.7083765268325806,2.9465,0.4796,1.1394,0.4881,0.4846,0.7086
71,2.4148,0.558069109916687,0.7101142406463623,2.9869,0.4947,0.9116,0.4824,0.5235,0.7302
72,2.4201,0.5520889759063721,0.710078239440918,3.0273,0.5128,1.0134,0.5124,0.5219,0.7364
73,2.4039,0.550619900226593,0.7097974419593811,3.0674,0.4886,1.0176,0.4868,0.5004,0.735
74,2.4018,0.5561312437057495,0.7100446224212646,3.1075,0.4731,1.0283,0.4708,0.4824,0.6932
75,2.4065,0.5523055791854858,0.7093701958656311,3.1477,0.5091,1.0915,0.5029,0.5257,0.7446
76,2.4153,0.551781952381134,0.7150513529777527,3.188,0.5073,1.1259,0.5028,0.5212,0.7284
77,2.4348,0.5462461113929749,0.7140889167785645,3.2287,0.4863,1.1132,0.487,0.4971,0.6966
78,2.4189,0.5518679618835449,0.7118327617645264,3.2691,0.4789,0.9814,0.4784,0.4949,0.7099
79,2.3996,0.5535557866096497,0.7094230055809021,3.3092,0.5068,0.9877,0.4984,0.5323,0.7352
80,2.4059,0.5520266890525818,0.7099294066429138,3.3494,0.4926,1.1272,0.4926,0.506,0.7205
81,2.411,0.5485861301422119,0.7118855714797974,3.3896,0.4829,0.9823,0.4886,0.5023,0.7258
82,2.414,0.5432872176170349,0.7147153615951538,3.4299,0.4817,1.1883,0.4769,0.4901,0.706
83,2.4029,0.545740008354187,0.7122575640678406,3.4701,0.4878,0.9131,0.482,0.5041,0.7473
84,2.4064,0.540199339389801,0.7152698040008545,3.5103,0.4748,1.1018,0.4857,0.4893,0.6748
85,2.4048,0.5479094982147217,0.7115615606307983,3.5504,0.4813,1.0218,0.4773,0.5016,0.714
86,2.4079,0.5532326698303223,0.7105942964553833,3.5906,0.4971,1.0983,0.4896,0.5127,0.7158
