epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
0,6.6082,1.2654203176498413,0.41899582743644714,0.1101,0.301,1.0234,0.3188,0.3295,0.5577
1,4.2476,1.1355550289154053,0.48998117446899414,0.1811,0.329,0.928,0.3364,0.3547,0.6324
2,2.4912,1.0655735731124878,0.5199330449104309,0.2227,0.3265,1.0726,0.3592,0.3574,0.6605
3,2.4591,1.0430021286010742,0.525299072265625,0.2637,0.3578,1.09,0.3917,0.3864,0.6847
4,2.4479,1.0120843648910522,0.537954568862915,0.3046,0.3695,1.0394,0.381,0.3964,0.6762
5,2.4539,0.9890921115875244,0.544316828250885,0.3456,0.369,1.0629,0.3739,0.3912,0.6683
6,2.4094,0.9638496041297913,0.5528092384338379,0.3858,0.3636,1.0643,0.3742,0.3859,0.6769
7,2.4127,0.9487768411636353,0.5574501752853394,0.4261,0.3817,1.02,0.4081,0.406,0.6815
8,2.4102,0.9403795003890991,0.5585651993751526,0.4664,0.3916,1.0742,0.4024,0.4103,0.6974
9,2.4263,0.9153685569763184,0.5672788023948669,0.5069,0.3888,1.1097,0.3962,0.4041,0.6833
10,2.4139,0.9006701111793518,0.5718721747398376,0.5472,0.4015,1.0251,0.4074,0.4107,0.6955
11,2.4119,0.8890113830566406,0.5750365853309631,0.5875,0.3885,1.0125,0.3975,0.4013,0.6936
12,2.419,0.8745154142379761,0.5805143713951111,0.6278,0.3789,0.9045,0.3984,0.4019,0.6963
13,2.4336,0.8629369139671326,0.5865200161933899,0.6685,0.4065,0.9484,0.4132,0.4203,0.7189
14,2.4334,0.8436849117279053,0.594444215297699,0.7092,0.4104,1.0315,0.4234,0.4438,0.7018
15,2.4209,0.8409978151321411,0.5943586230278015,0.7496,0.3975,1.136,0.4177,0.419,0.6503
16,2.4151,0.8212980031967163,0.6021140813827515,0.7899,0.3969,1.0177,0.416,0.4439,0.693
17,2.4148,0.8200157880783081,0.60161954164505,0.8302,0.4122,1.0599,0.4286,0.4425,0.6502
18,2.4184,0.7975941300392151,0.6120687127113342,0.8706,0.381,1.0254,0.4065,0.4205,0.6633
19,2.4213,0.7910547256469727,0.6147648096084595,0.911,0.4156,0.9875,0.4161,0.4445,0.6293
20,2.4699,0.7803267240524292,0.6193938255310059,0.9523,0.4083,1.0388,0.415,0.4428,0.6551
21,2.4054,0.7783299088478088,0.6197100281715393,0.9924,0.4474,1.0117,0.4743,0.4837,0.71
22,2.3942,0.7662521004676819,0.6253257393836975,1.0324,0.4094,1.0398,0.4223,0.4483,0.7
23,2.4275,0.7589592337608337,0.6288206577301025,1.0729,0.4094,1.0767,0.4396,0.4397,0.6927
24,2.4225,0.7564460635185242,0.6296242475509644,1.1134,0.4111,1.0036,0.4078,0.4425,0.6388
25,2.396,0.7396477460861206,0.6361553072929382,1.1534,0.4175,1.0602,0.4212,0.4545,0.6925
26,2.3847,0.7358112931251526,0.6369588971138,1.1932,0.4348,1.1458,0.432,0.4587,0.6873
27,2.42,0.723974347114563,0.644766628742218,1.2337,0.4355,1.1216,0.4299,0.4778,0.6874
28,2.4112,0.7227823734283447,0.6430357694625854,1.2739,0.4428,0.988,0.4413,0.4643,0.7064
29,2.3953,0.7140862941741943,0.6443077921867371,1.3139,0.4047,0.906,0.4219,0.4443,0.7362
30,2.4093,0.7088272571563721,0.6484565138816833,1.3542,0.4497,1.0973,0.442,0.4812,0.7011
31,2.4374,0.7014623880386353,0.6521511673927307,1.3949,0.4297,1.0613,0.4247,0.4607,0.6539
32,2.4086,0.6983196139335632,0.6507793664932251,1.4351,0.4383,1.0537,0.4403,0.4689,0.6895
33,2.4164,0.6946280002593994,0.6522653102874756,1.4754,0.4215,0.9973,0.4269,0.4471,0.7161
34,2.4093,0.6686524152755737,0.6615328192710876,1.5157,0.4516,0.8522,0.4493,0.4768,0.7266
35,2.4145,0.6828392744064331,0.6602014303207397,1.556,0.4397,1.0453,0.4425,0.4769,0.7135
36,2.3947,0.6636046171188354,0.6649445295333862,1.596,0.4154,0.9844,0.4103,0.4667,0.6588
37,2.3917,0.663855791091919,0.6650277972221375,1.6359,0.438,0.9123,0.4272,0.4756,0.6842
38,2.3999,0.6594128012657166,0.6665897965431213,1.676,0.4439,0.9994,0.4453,0.4569,0.71
39,2.4458,0.6565297842025757,0.6690196394920349,1.7168,0.4395,1.0186,0.4531,0.474,0.751
40,2.4106,0.657868504524231,0.6669107675552368,1.7571,0.4664,1.0629,0.4641,0.4997,0.7246
41,2.4384,0.6467918753623962,0.672395646572113,1.7978,0.4774,0.9726,0.4671,0.5155,0.7002
42,2.4349,0.6377812623977661,0.6752700805664062,1.8385,0.4481,0.9061,0.4406,0.4768,0.7361
43,2.4301,0.6332545876502991,0.6781278252601624,1.879,0.4437,1.089,0.4579,0.478,0.6876
44,2.3973,0.6286494135856628,0.6763613820075989,1.9191,0.4476,1.045,0.4539,0.4846,0.716
45,2.4176,0.6209781765937805,0.6809856295585632,1.9594,0.4455,0.9432,0.4517,0.4786,0.7367
46,2.4275,0.6197919845581055,0.6822932362556458,2.0,0.4313,1.0323,0.4422,0.4575,0.6699
47,2.4051,0.614291787147522,0.6856122612953186,2.0401,0.4265,0.9808,0.4285,0.4515,0.7009
48,2.4237,0.6082198619842529,0.6883012056350708,2.0806,0.4558,0.9724,0.4476,0.4927,0.7169
49,2.4223,0.61142498254776,0.6867582201957703,2.121,0.4522,1.069,0.4461,0.4866,0.6947
