epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
64,5.1087,0.5559949278831482,0.710250735282898,5.4491,0.4675,1.1363,0.4892,0.4562,0.725
65,5.1089,0.5551528930664062,0.7081629633903503,5.5344,0.4689,1.1333,0.4811,0.466,0.7187
66,5.3096,0.5494399070739746,0.7130647301673889,5.623,0.4736,1.0512,0.469,0.4838,0.7412
67,5.0201,0.5545269846916199,0.7106735110282898,5.7069,0.4912,1.1761,0.4957,0.4907,0.7142
68,5.0416,0.5410149693489075,0.7146126627922058,5.7912,0.5108,1.1011,0.5052,0.5203,0.7315
69,5.1502,0.5457263588905334,0.713016927242279,5.8772,0.4903,1.086,0.495,0.4907,0.7106
70,5.0734,0.5384517908096313,0.7151501178741455,5.962,0.4848,1.174,0.4903,0.4832,0.7346
71,5.1433,0.5400024652481079,0.7175770998001099,6.048,0.4909,1.0392,0.4988,0.4882,0.7032
72,5.159,0.5450201034545898,0.7131555080413818,6.1342,0.5066,1.2205,0.5037,0.5188,0.7157
73,5.0635,0.5174534320831299,0.7249847054481506,6.2188,0.5244,1.0489,0.5329,0.5266,0.7406
74,5.0581,0.5322175621986389,0.7188336253166199,6.3033,0.49,1.1342,0.4891,0.4936,0.6811
75,5.0821,0.5237310528755188,0.7230187654495239,6.3883,0.5042,1.1428,0.5187,0.5015,0.7012
76,5.1354,0.5146857500076294,0.7264131903648376,6.4741,0.4817,1.1221,0.4966,0.4795,0.7426
77,4.9163,0.5065289735794067,0.730192244052887,6.5563,0.5026,1.1238,0.4973,0.5104,0.729
78,5.224,0.5126270651817322,0.7280853390693665,6.6436,0.5015,1.1532,0.5129,0.4941,0.7204
79,5.1069,0.5105533599853516,0.7283887267112732,6.7291,0.501,1.2006,0.5045,0.5023,0.7276
80,4.9669,0.508408784866333,0.7308204770088196,6.8121,0.5133,1.1021,0.5091,0.5189,0.7346
81,5.1093,0.5105766654014587,0.7277294397354126,6.8975,0.4993,1.1185,0.5047,0.4973,0.7468
82,5.0734,0.508886992931366,0.728801965713501,6.9823,0.5038,1.128,0.5035,0.51,0.7305
83,4.9938,0.4991399347782135,0.7335842847824097,7.0657,0.5227,1.1474,0.5192,0.5332,0.725
84,4.9467,0.5001499056816101,0.7327028512954712,7.1484,0.4843,1.0954,0.5039,0.4787,0.722
85,4.9845,0.5073612928390503,0.731529951095581,7.2318,0.4555,1.1622,0.485,0.4388,0.7033
86,5.0253,0.49590998888015747,0.7354427576065063,7.3157,0.5042,1.1307,0.5063,0.5099,0.6968
87,5.4061,0.50056391954422,0.7325332760810852,7.4061,0.4975,1.0891,0.5112,0.4897,0.7476
88,5.0509,0.5092170238494873,0.7293919920921326,7.4906,0.4551,1.1277,0.4787,0.4429,0.7075
89,5.0678,0.49828043580055237,0.7323421239852905,7.5754,0.5232,1.0536,0.5246,0.5318,0.7329
90,5.0125,0.4993079602718353,0.7340907454490662,7.6594,0.4874,0.9811,0.5029,0.4788,0.7371
91,5.2467,0.5014533400535583,0.731592059135437,7.7471,0.5259,1.0906,0.5189,0.5345,0.7522
92,5.009,0.4948403835296631,0.732905924320221,7.8308,0.4959,0.9929,0.5222,0.4804,0.7578
93,5.0626,0.4979257583618164,0.7325786352157593,7.9154,0.514,1.0836,0.5183,0.5163,0.7502
94,5.0636,0.4979431629180908,0.7334863543510437,8.0001,0.514,1.1839,0.527,0.5083,0.7401
95,5.1142,0.49841412901878357,0.7321725487709045,8.0855,0.4815,1.095,0.4823,0.4897,0.7057
96,5.0512,0.49968618154525757,0.7327147722244263,8.1699,0.4917,1.0575,0.5076,0.4827,0.7154
97,5.1438,0.4915844202041626,0.7382687330245972,8.2558,0.4947,0.9945,0.5007,0.4945,0.7442
98,5.206,0.497943639755249,0.7334959506988525,8.3428,0.4969,1.0654,0.504,0.4947,0.7455
99,4.9987,0.4846259653568268,0.738612711429596,8.4262,0.487,1.2222,0.4849,0.4939,0.6666
100,5.158,0.49215084314346313,0.7358512878417969,8.5123,0.4824,1.0362,0.4857,0.4855,0.7228
101,5.0057,0.49061205983161926,0.7364627718925476,8.596,0.5253,1.0931,0.5264,0.5316,0.7482
102,5.0301,0.4912247061729431,0.7346066832542419,8.68,0.4807,1.122,0.479,0.4873,0.6999
103,5.0014,0.491072416305542,0.740184485912323,8.7636,0.4717,0.9959,0.4932,0.4565,0.7459
104,5.0556,0.4973926544189453,0.7327888607978821,8.8483,0.5042,1.0465,0.5031,0.5134,0.7365
105,4.8747,0.4886746108531952,0.7369334101676941,8.9297,0.4981,1.1433,0.4989,0.498,0.7318
