epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,2.9994,0.701743483543396,0.6488455533981323,2.7088,0.4166,1.0495,0.4117,0.4397,0.648
51,3.0748,0.6917247772216797,0.6548435091972351,2.7603,0.4181,1.0867,0.4142,0.4261,0.6589
52,2.9512,0.6903913021087646,0.6529402136802673,2.8097,0.4039,1.0369,0.4056,0.4207,0.6652
53,2.8344,0.6865403056144714,0.6550331115722656,2.8571,0.4146,1.0505,0.411,0.4276,0.6681
54,2.8411,0.6941615343093872,0.6506384611129761,2.9047,0.4208,0.9769,0.409,0.4499,0.7007
55,2.9949,0.6875143051147461,0.6533290147781372,2.9547,0.3988,1.098,0.3965,0.4171,0.6607
56,2.9074,0.6849997639656067,0.6570492386817932,3.0034,0.4059,0.9575,0.3993,0.4283,0.5708
57,2.728,0.6785169839859009,0.657860517501831,3.049,0.4073,1.119,0.4066,0.4267,0.6531
58,2.6938,0.6916106343269348,0.6510752439498901,3.0941,0.4005,1.0661,0.3966,0.4268,0.6461
59,2.6898,0.6843138933181763,0.6554315686225891,3.139,0.4134,0.9625,0.4061,0.4269,0.714
60,2.6118,0.680363655090332,0.6595262289047241,3.1827,0.4267,1.0213,0.4139,0.4566,0.6456
