epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,4.3958,0.6653748154640198,0.6660690307617188,3.7278,0.4859,1.0992,0.4745,0.5135,0.7264
51,4.2918,0.6705172657966614,0.6665250658988953,3.7996,0.4527,0.9526,0.4433,0.4865,0.7051
52,4.2966,0.6691174507141113,0.6653201580047607,3.8715,0.4677,1.07,0.4668,0.4995,0.6998
53,4.1721,0.664071798324585,0.6670531034469604,3.9412,0.4912,0.9784,0.4967,0.5188,0.7401
54,4.351,0.6710043549537659,0.6644057035446167,4.014,0.4588,1.0075,0.4483,0.4995,0.6984
55,4.1966,0.6661679744720459,0.6685411930084229,4.0842,0.5043,1.0401,0.4908,0.5331,0.7211
56,4.2905,0.6657196879386902,0.6695828437805176,4.1558,0.4789,1.0316,0.4668,0.5082,0.7008
57,4.1405,0.6530276536941528,0.6711045503616333,4.225,0.4796,1.0951,0.4701,0.5226,0.7185
58,4.2421,0.667445719242096,0.6647177338600159,4.2959,0.4925,1.0923,0.4844,0.5216,0.6928
59,4.222,0.6620321869850159,0.6676675081253052,4.3665,0.4563,1.0321,0.451,0.4906,0.7077
60,4.0786,0.6659684777259827,0.6668539047241211,4.4346,0.4744,1.0363,0.4692,0.5099,0.7293
61,4.1404,0.6445366740226746,0.6734350919723511,4.5038,0.4796,0.975,0.48,0.5131,0.7152
62,4.2526,0.6542539596557617,0.6689540147781372,4.5749,0.488,1.0138,0.4869,0.5157,0.7656
63,4.0875,0.6473325490951538,0.6739943623542786,4.6432,0.4735,1.0234,0.4702,0.5073,0.7198
64,4.2334,0.6511817574501038,0.672895073890686,4.7139,0.4516,1.061,0.4466,0.4882,0.6843
65,4.2215,0.6453247666358948,0.6775657534599304,4.7844,0.4751,1.0634,0.476,0.5096,0.7242
66,4.5014,0.6519997119903564,0.6724390387535095,4.8597,0.5065,1.1485,0.4957,0.5411,0.7134
67,4.4965,0.6449272036552429,0.6738887429237366,4.9349,0.4712,0.9582,0.4642,0.5081,0.7164
68,4.4656,0.6504363417625427,0.6718102097511292,5.0097,0.4685,1.1382,0.4568,0.5001,0.714
69,4.5642,0.6506335735321045,0.6734830737113953,5.0861,0.4694,1.0579,0.4642,0.4988,0.7391
70,4.4868,0.6555873155593872,0.6709029674530029,5.1611,0.4756,0.9666,0.4722,0.5078,0.7169
71,4.4355,0.6439315676689148,0.6735790967941284,5.2352,0.4858,1.0459,0.4731,0.5248,0.74
72,4.3287,0.6410556435585022,0.6770929098129272,5.3076,0.4878,0.9677,0.4861,0.5135,0.7697
73,4.6989,0.6382417678833008,0.6768121123313904,5.3861,0.5017,1.1012,0.5031,0.5274,0.7251
74,4.6332,0.6367193460464478,0.6764761209487915,5.4637,0.4786,1.0634,0.4853,0.5121,0.7413
75,4.1124,0.6410680413246155,0.675861656665802,5.5324,0.4929,1.0546,0.4799,0.5396,0.7365
76,4.2547,0.6410252451896667,0.6760416626930237,5.6035,0.4822,1.033,0.4692,0.5068,0.714
77,4.2786,0.6352970004081726,0.6782305836677551,5.6751,0.4831,1.079,0.4718,0.5151,0.7399
78,3.9871,0.6363561749458313,0.67618328332901,5.7418,0.4752,1.0266,0.4603,0.5183,0.7327
79,4.2247,0.648105800151825,0.6734687089920044,5.8123,0.4562,1.0387,0.447,0.4837,0.7069
80,4.0445,0.6420629024505615,0.6767305135726929,5.8799,0.4677,1.0182,0.4594,0.5105,0.7197
81,3.9906,0.6502593755722046,0.6710541248321533,5.9466,0.5101,1.1167,0.5016,0.532,0.728
82,3.9848,0.6490902900695801,0.671716570854187,6.0132,0.4767,1.055,0.4749,0.5063,0.7391
83,4.053,0.6393075585365295,0.6776305437088013,6.0809,0.4854,1.173,0.4759,0.5172,0.7027
84,3.8706,0.6434335112571716,0.6765481233596802,6.1456,0.4847,1.021,0.4744,0.5194,0.7143
85,4.0815,0.635070264339447,0.6779834032058716,6.2139,0.481,0.9357,0.4711,0.5108,0.7504
86,4.2188,0.6364806294441223,0.6772465705871582,6.2844,0.4814,1.0117,0.4728,0.5036,0.7404
87,4.1365,0.647923469543457,0.6759648323059082,6.3536,0.4754,1.0484,0.4747,0.5061,0.7162
88,4.1366,0.6291453838348389,0.6797522902488708,6.4227,0.5069,0.96,0.494,0.5444,0.7646
89,3.9173,0.639975905418396,0.6786434054374695,6.4882,0.4972,0.9672,0.4896,0.537,0.7595
90,4.1207,0.6394186615943909,0.6785498261451721,6.557,0.482,1.0579,0.4673,0.5103,0.7148
91,3.9029,0.6353560090065002,0.67973792552948,6.6223,0.4752,0.9452,0.4738,0.5072,0.7351
92,4.0365,0.638778030872345,0.6780745983123779,6.6897,0.4852,1.0633,0.4829,0.5115,0.723
93,4.1806,0.6361169219017029,0.678612232208252,6.7596,0.5086,1.0878,0.5023,0.5321,0.7534
94,4.1036,0.6320953965187073,0.6791450381278992,6.8282,0.4655,1.0416,0.454,0.4876,0.7448
95,3.8798,0.6350159645080566,0.6780217885971069,6.8931,0.4814,1.1184,0.4719,0.5112,0.7075
96,4.1422,0.6263586282730103,0.6821596622467041,6.9623,0.4995,1.017,0.497,0.5235,0.772
97,4.1289,0.6360402703285217,0.678825855255127,7.0313,0.4742,1.0516,0.4736,0.5008,0.755
98,4.0812,0.6394377946853638,0.6779233813285828,7.0996,0.4902,1.0153,0.4751,0.5243,0.7093
99,3.9582,0.637371838092804,0.6767497062683105,7.1658,0.4721,1.0789,0.4595,0.5126,0.6821
100,4.0127,0.6208576560020447,0.68324214220047,7.2329,0.4849,1.0682,0.4799,0.5162,0.7196
101,4.1721,0.6365787982940674,0.6787850260734558,7.3025,0.4982,1.0196,0.4835,0.5313,0.7385
102,3.9794,0.6349987983703613,0.678453803062439,7.369,0.4893,1.0773,0.4806,0.5179,0.7153
103,4.0853,0.636211097240448,0.6781105995178223,7.4374,0.5071,1.1099,0.4997,0.5237,0.708
104,4.3104,0.6230833530426025,0.6847422122955322,7.5095,0.4627,0.9069,0.4458,0.5144,0.7253
105,4.1859,0.6363205909729004,0.6779378056526184,7.5794,0.4735,0.9454,0.4607,0.5079,0.7364
