epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,5.1939,0.6473550796508789,0.679399847984314,4.46,0.4728,1.1539,0.4892,0.5012,0.7305
51,5.2083,0.6515408158302307,0.6754150986671448,4.547,0.4525,1.0702,0.4599,0.4842,0.7077
52,5.0638,0.6408905982971191,0.6774407625198364,4.6317,0.4691,1.1331,0.4766,0.5156,0.6539
53,5.1694,0.6383980512619019,0.6821434497833252,4.7184,0.4843,1.0415,0.4864,0.522,0.7564
54,4.9751,0.6365146040916443,0.6835747361183167,4.8017,0.4607,1.0104,0.4677,0.4947,0.7461
55,5.1344,0.6394184231758118,0.6806052327156067,4.8876,0.4505,1.1253,0.4638,0.4639,0.723
56,5.1622,0.6388777494430542,0.6814610958099365,4.9739,0.4364,1.0046,0.4503,0.4595,0.713
57,5.1273,0.6350364089012146,0.6826974153518677,5.0596,0.4807,0.9228,0.483,0.5268,0.7232
58,5.258,0.6241276860237122,0.6857572793960571,5.1476,0.4554,0.9562,0.4656,0.4811,0.7304
59,5.083,0.6171248555183411,0.6878851652145386,5.2325,0.4602,0.9863,0.4707,0.4992,0.7493
60,5.0824,0.6240796446800232,0.6854506134986877,5.3175,0.4803,1.0079,0.4782,0.5232,0.7372
61,4.9149,0.6151281595230103,0.6923168301582336,5.3997,0.4739,1.1281,0.4821,0.4899,0.69
62,5.075,0.6035979390144348,0.6976139545440674,5.4846,0.4599,0.9998,0.468,0.4864,0.6953
63,5.0997,0.6153489351272583,0.6918222904205322,5.5701,0.458,1.1026,0.4615,0.4966,0.7025
64,5.1832,0.6072744727134705,0.6934176087379456,5.6566,0.4659,1.0542,0.4829,0.4982,0.7251
65,5.1583,0.5916826128959656,0.7009662389755249,5.7432,0.4856,0.9884,0.4852,0.5205,0.7494
66,5.054,0.5845955014228821,0.7061706185340881,5.8277,0.4403,1.0553,0.4468,0.4749,0.6907
67,5.0734,0.588130533695221,0.7039951682090759,5.9125,0.47,1.0171,0.4667,0.5114,0.7169
68,5.1962,0.5888148546218872,0.7039476037025452,5.9993,0.4966,1.0533,0.5077,0.5274,0.7318
69,4.8923,0.5897151827812195,0.7030608057975769,6.0811,0.5053,1.0991,0.5118,0.5242,0.7336
70,5.356,0.594184935092926,0.7018197178840637,6.1708,0.4337,0.9056,0.4438,0.4703,0.7085
71,5.412,0.5888565182685852,0.7022619843482971,6.2613,0.4734,0.9808,0.472,0.5143,0.7407
72,5.3271,0.5870972275733948,0.7060540914535522,6.3503,0.4868,0.988,0.4907,0.5252,0.7521
73,5.1841,0.5811243057250977,0.7071548700332642,6.4368,0.4983,1.0318,0.5019,0.5208,0.7265
74,5.1944,0.5893705487251282,0.7025496363639832,6.5238,0.4786,1.0071,0.491,0.5136,0.7373
75,5.3524,0.5865897536277771,0.7031535506248474,6.6132,0.496,1.0138,0.4989,0.5148,0.7677
76,5.3696,0.5844488143920898,0.7059780359268188,6.703,0.4547,1.0852,0.4612,0.4857,0.7057
77,5.334,0.5794175267219543,0.70475834608078,6.7921,0.4689,0.904,0.4824,0.4969,0.723
78,5.5429,0.5839526653289795,0.7038121223449707,6.8847,0.4831,1.0445,0.5008,0.5157,0.7113
79,5.4668,0.5811427235603333,0.7073783874511719,6.9762,0.4588,0.9542,0.462,0.4948,0.6583
80,5.3757,0.571980357170105,0.7111395597457886,7.0666,0.4786,1.0496,0.4787,0.521,0.7197
81,5.4451,0.5838581323623657,0.7045753002166748,7.1577,0.4866,1.0041,0.4854,0.5311,0.7295
82,5.4456,0.5801296830177307,0.7076303958892822,7.2488,0.4625,1.0612,0.4709,0.5052,0.7223
83,5.1948,0.5808781385421753,0.7057236433029175,7.3357,0.4921,1.1398,0.4885,0.523,0.7371
84,5.3212,0.5760559439659119,0.7069337964057922,7.4248,0.4789,1.0335,0.4804,0.5104,0.7122
85,5.199,0.5757726430892944,0.708662211894989,7.5119,0.4733,1.0955,0.4843,0.502,0.7161
86,5.2205,0.5742481350898743,0.7098057866096497,7.5993,0.4518,0.9985,0.4527,0.4925,0.7156
87,5.3281,0.5832443833351135,0.707024097442627,7.6884,0.4959,1.0461,0.5048,0.5216,0.7084
88,5.3141,0.5772368311882019,0.7067720890045166,7.7772,0.4856,1.128,0.491,0.5112,0.6973
89,5.3134,0.5800420641899109,0.7061682343482971,7.8662,0.4603,1.1384,0.4609,0.4883,0.7326
90,5.3034,0.5729027986526489,0.7081296443939209,7.9552,0.4786,1.0609,0.4822,0.5232,0.7192
91,5.1543,0.5677464008331299,0.7110944390296936,8.0416,0.4557,1.1177,0.4566,0.4917,0.6856
92,5.1907,0.5738421082496643,0.7086194157600403,8.1282,0.4443,0.9861,0.4502,0.4831,0.6895
93,5.0867,0.5646864175796509,0.7126896977424622,8.2134,0.4772,1.0688,0.4903,0.5089,0.6883
94,4.1079,0.5639172792434692,0.7142184376716614,8.282,0.4942,0.9264,0.5171,0.5201,0.7711
