epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
17,3.5993,0.8260778784751892,0.5994863510131836,1.1641,0.4259,1.1609,0.4329,0.4466,0.6813
18,3.6255,0.8076043128967285,0.6082324981689453,1.2247,0.4194,0.9906,0.4258,0.4519,0.709
19,3.5129,0.7966638207435608,0.6119191646575928,1.2835,0.4221,1.0313,0.4296,0.4449,0.6443
20,3.5451,0.7960019707679749,0.6127111911773682,1.3427,0.4001,1.0818,0.4131,0.4231,0.636
21,3.6406,0.7807637453079224,0.6167962551116943,1.4035,0.3914,1.0625,0.3916,0.4143,0.6402
22,3.6788,0.7725515365600586,0.6240159273147583,1.465,0.4178,1.0086,0.4203,0.4393,0.7138
23,3.5553,0.7636814713478088,0.6255808472633362,1.5244,0.4251,1.0576,0.4252,0.45,0.6695
24,3.4701,0.7526718974113464,0.6302827596664429,1.5824,0.4329,1.1462,0.4285,0.4586,0.6633
25,3.6491,0.7408316731452942,0.6334365606307983,1.6434,0.4136,1.1048,0.4158,0.4347,0.6858
26,3.551,0.7440642714500427,0.6343629956245422,1.7028,0.4178,1.1266,0.421,0.451,0.6827
27,3.463,0.7294135093688965,0.6380376219749451,1.7606,0.4499,1.0137,0.4432,0.48,0.7005
28,3.486,0.7215189337730408,0.6417458653450012,1.8189,0.4321,1.0757,0.4289,0.448,0.6899
29,3.5688,0.715786874294281,0.6419906616210938,1.8786,0.4581,1.0889,0.4613,0.4716,0.7117
30,3.7331,0.7086893916130066,0.647578239440918,1.9409,0.4506,1.0307,0.4527,0.4722,0.7181
31,3.5895,0.6981678605079651,0.651240885257721,2.001,0.4256,1.0553,0.4199,0.4491,0.6917
32,3.7515,0.6897135972976685,0.6566964387893677,2.0637,0.4294,1.0365,0.4276,0.451,0.6931
33,3.6179,0.6912088990211487,0.6533794403076172,2.1242,0.4624,1.0583,0.4689,0.4735,0.7085
34,3.4084,0.6809234619140625,0.6600902676582336,2.1811,0.4725,1.0942,0.4619,0.5105,0.7049
35,3.5987,0.6801262497901917,0.6578652858734131,2.2413,0.4765,1.1279,0.4635,0.5039,0.7046
36,3.6509,0.6687338948249817,0.6626752018928528,2.3023,0.4549,0.93,0.45,0.4904,0.6964
37,3.6595,0.6705232858657837,0.6608175039291382,2.3634,0.445,1.0253,0.4344,0.4928,0.6345
38,3.5933,0.6531389355659485,0.6710901260375977,2.4236,0.4375,1.0759,0.4297,0.4686,0.6527
39,3.6681,0.652205765247345,0.6693932414054871,2.4849,0.4658,1.0716,0.4632,0.4819,0.6784
40,3.5682,0.648792028427124,0.6732791066169739,2.5446,0.4546,1.0641,0.4521,0.4801,0.7246
41,3.456,0.6463361978530884,0.6725470423698425,2.6024,0.4448,1.0058,0.4433,0.46,0.6929
42,3.5173,0.6272382736206055,0.6795579195022583,2.6612,0.4667,0.994,0.4652,0.4845,0.7144
43,3.6443,0.627371072769165,0.6796442866325378,2.7221,0.4518,1.1092,0.4486,0.4808,0.6543
44,3.6215,0.6373492479324341,0.6756528615951538,2.7826,0.4568,0.9722,0.4639,0.4794,0.7144
45,3.5545,0.6226574182510376,0.6816580295562744,2.8419,0.4706,1.0746,0.4732,0.4786,0.704
46,3.4359,0.6222989559173584,0.6822844743728638,2.8993,0.4642,1.0486,0.4554,0.4921,0.7241
47,3.665,0.6054453253746033,0.6861823201179504,2.9606,0.468,1.0684,0.4569,0.5006,0.6851
48,3.4926,0.6056597232818604,0.6898377537727356,3.019,0.4525,1.138,0.444,0.4734,0.6648
49,3.5251,0.6092011332511902,0.6867943406105042,3.0779,0.4609,1.133,0.462,0.4676,0.6797
50,3.5271,0.6029009819030762,0.6891825199127197,3.1369,0.49,1.0736,0.4809,0.5145,0.7609
51,3.5318,0.6064877510070801,0.6864943504333496,3.196,0.4743,1.0241,0.4722,0.4816,0.7083
52,3.5277,0.5908655524253845,0.6946572661399841,3.2549,0.4447,0.9791,0.4397,0.4854,0.678
53,3.6498,0.5829473733901978,0.6948108673095703,3.3159,0.4633,1.0281,0.4625,0.4798,0.7178
54,3.5551,0.5910089015960693,0.69143146276474,3.3753,0.4855,1.0332,0.4773,0.5101,0.7467
55,3.4463,0.5751542448997498,0.7003024220466614,3.4329,0.474,1.0793,0.4613,0.5007,0.6944
56,3.6298,0.5713833570480347,0.7014136910438538,3.4936,0.4867,1.0508,0.4755,0.509,0.7393
57,3.4242,0.5712312459945679,0.701514482498169,3.5509,0.4796,0.9732,0.4747,0.5007,0.7184
58,3.5479,0.5678690671920776,0.7049298882484436,3.6102,0.4912,1.0575,0.4892,0.4983,0.7306
59,3.5665,0.5670547485351562,0.7031682133674622,3.6698,0.4623,1.0305,0.4629,0.4766,0.6803
60,3.6169,0.5685921311378479,0.7015097141265869,3.7303,0.4747,1.0818,0.4653,0.4954,0.7102
61,3.5519,0.5577136874198914,0.7082180976867676,3.7896,0.4675,1.1129,0.4583,0.491,0.6348
62,3.6052,0.5575494170188904,0.706355631351471,3.8498,0.464,1.08,0.4533,0.4827,0.6974
63,3.2852,0.5503184795379639,0.709326982498169,3.9048,0.4787,0.9737,0.4638,0.5135,0.6945
64,3.3103,0.5512076020240784,0.7077836990356445,3.9601,0.4649,1.0476,0.4551,0.4992,0.6993
65,3.2921,0.5455695986747742,0.7116479277610779,4.0151,0.4949,1.097,0.4846,0.5104,0.7317
66,3.279,0.5402167439460754,0.7149601578712463,4.0699,0.4763,1.0973,0.4686,0.4889,0.7186
67,3.2948,0.5290917754173279,0.7196908593177795,4.1249,0.4748,1.1442,0.4645,0.4945,0.6906
68,3.279,0.5291759371757507,0.7213325500488281,4.1797,0.4672,1.0585,0.4556,0.4906,0.7251
69,3.3328,0.5265726447105408,0.7203413248062134,4.2354,0.4683,1.0256,0.4562,0.4905,0.7023
70,3.3821,0.5267744660377502,0.7215054035186768,4.2919,0.4842,0.9573,0.4726,0.5031,0.714
71,3.3255,0.5211473703384399,0.7201492786407471,4.3475,0.5186,1.0535,0.5083,0.5451,0.7235
72,3.3524,0.521813690662384,0.7239079475402832,4.4035,0.4924,1.0289,0.4831,0.5113,0.7162
73,3.3189,0.5254345536231995,0.7213061451911926,4.459,0.4906,1.0174,0.4922,0.4966,0.7123
74,3.3287,0.5162132382392883,0.7268481254577637,4.5146,0.4826,1.0194,0.4778,0.4886,0.7142
75,3.3006,0.5195494294166565,0.7248128056526184,4.5697,0.4945,1.0155,0.4833,0.5103,0.7303
76,3.2602,0.5189833045005798,0.7237663269042969,4.6242,0.4806,1.0655,0.4763,0.4888,0.7015
77,3.2913,0.5269779562950134,0.719230055809021,4.6792,0.4931,0.9866,0.4835,0.5115,0.74
78,3.2097,0.5190253257751465,0.7227270603179932,4.7329,0.4972,1.054,0.4945,0.5135,0.748
79,3.2681,0.5161798000335693,0.7252256274223328,4.7875,0.477,0.9794,0.478,0.4984,0.7342
80,3.2924,0.514015257358551,0.7264329195022583,4.8425,0.4841,1.0716,0.4797,0.49,0.7134
81,3.1504,0.5305278897285461,0.718752384185791,4.8952,0.4844,1.0722,0.4733,0.5069,0.7127
82,3.1557,0.5116304755210876,0.7261064648628235,4.9479,0.4728,1.0739,0.4677,0.4807,0.695
83,3.1674,0.5161800384521484,0.7226094603538513,5.0008,0.5045,1.0498,0.4958,0.5205,0.7127
84,3.2605,0.5163246393203735,0.7241383194923401,5.0553,0.4829,1.0815,0.4728,0.4982,0.6886
85,3.1337,0.5156418085098267,0.7236775159835815,5.1077,0.5014,0.9441,0.4906,0.5181,0.7593
86,3.2916,0.5140991806983948,0.7242343425750732,5.1627,0.4877,1.1143,0.4771,0.5053,0.6718
87,3.3356,0.5160250663757324,0.7250527739524841,5.2184,0.4864,1.0618,0.4773,0.5004,0.7252
88,3.3044,0.5155296325683594,0.726617693901062,5.2736,0.4712,1.0113,0.4578,0.4974,0.7004
89,3.0465,0.5143256783485413,0.7261664867401123,5.3246,0.467,1.0974,0.4625,0.4799,0.6723
90,3.1346,0.5167490839958191,0.7237399220466614,5.377,0.4939,1.021,0.484,0.5082,0.7336
91,3.0987,0.5093498229980469,0.7245223522186279,5.4287,0.5107,1.0514,0.4953,0.5346,0.7236
92,3.2778,0.5102153420448303,0.7277001738548279,5.4835,0.489,0.9891,0.4764,0.5082,0.7205
93,3.2273,0.5040196776390076,0.7264161109924316,5.5374,0.4848,0.9194,0.4705,0.507,0.7161
94,3.1123,0.5058832168579102,0.7276137471199036,5.5894,0.5215,0.987,0.5134,0.5406,0.7449
95,3.2412,0.5091481804847717,0.7268673181533813,5.6435,0.5051,1.0851,0.4924,0.525,0.7178
96,3.1293,0.5132405161857605,0.7261232733726501,5.6958,0.5057,1.1098,0.4904,0.5299,0.7112
97,3.091,0.5050845146179199,0.7303019165992737,5.7474,0.4845,1.1257,0.4784,0.4955,0.6983
98,3.2502,0.5032380819320679,0.73011714220047,5.8017,0.4959,1.1168,0.4921,0.5053,0.7275
99,3.2921,0.5056154131889343,0.7276569604873657,5.8567,0.4923,1.0984,0.4858,0.511,0.7182
100,3.2769,0.5062694549560547,0.7285666465759277,5.9115,0.5037,1.0308,0.4933,0.517,0.7707
101,3.2866,0.5043218731880188,0.7291762828826904,5.9664,0.5005,1.0364,0.4913,0.5254,0.7016
102,3.317,0.5000309348106384,0.7315548062324524,6.0218,0.4606,0.9987,0.4527,0.4719,0.7023
103,3.2798,0.49980977177619934,0.7317636609077454,6.0766,0.5082,1.0028,0.5081,0.5177,0.7229
104,3.2491,0.508019208908081,0.7287202477455139,6.1309,0.5032,1.1044,0.4918,0.5219,0.7275
105,3.2826,0.5015420317649841,0.7308635711669922,6.1857,0.4942,1.0432,0.4815,0.5169,0.7374
106,3.2383,0.5090584754943848,0.7283937931060791,6.2398,0.4924,1.0667,0.4807,0.51,0.7337
107,3.2301,0.4946002662181854,0.7325077056884766,6.2937,0.506,1.0386,0.4955,0.5205,0.745
108,3.1874,0.4985545575618744,0.7310243844985962,6.347,0.5091,1.0439,0.4937,0.5356,0.7508
109,3.2615,0.5037702322006226,0.7312188148498535,6.4014,0.5077,1.094,0.4933,0.5289,0.7169
110,3.2764,0.49647432565689087,0.7356950640678406,6.4562,0.5048,1.0769,0.4911,0.5297,0.7206
111,3.1668,0.49721774458885193,0.7315308451652527,6.509,0.5035,1.0822,0.4975,0.5143,0.7144
112,3.221,0.49384671449661255,0.7358558773994446,6.5628,0.5046,1.1175,0.4946,0.5175,0.7227
113,3.1149,0.5014354586601257,0.7337197661399841,6.6148,0.4972,1.0844,0.4834,0.5177,0.6954
114,3.2137,0.5017433762550354,0.7305059432983398,6.6685,0.4826,0.9786,0.4799,0.4953,0.7322
115,3.2409,0.5074740052223206,0.7279137969017029,6.7227,0.4713,1.196,0.4663,0.4818,0.6587
116,2.3978,0.49806416034698486,0.7327237129211426,6.7628,0.483,1.0414,0.4691,0.5097,0.7116
117,2.3557,0.4920376241207123,0.7342814207077026,6.8021,0.488,0.9708,0.4816,0.5,0.7319
118,2.3359,0.49557650089263916,0.7330141067504883,6.8412,0.4753,1.066,0.4627,0.4999,0.7331
119,2.3504,0.49129021167755127,0.7303643226623535,6.8804,0.4797,1.0915,0.4798,0.4922,0.7027
120,2.3541,0.49175333976745605,0.7330093383789062,6.9197,0.4852,0.9675,0.4793,0.4939,0.752
121,2.3482,0.4885682165622711,0.7349870204925537,6.9589,0.4628,1.1041,0.4583,0.4684,0.6984
122,2.3756,0.49271246790885925,0.7336069345474243,6.9986,0.5126,0.9794,0.5086,0.5246,0.716
123,2.3637,0.49413952231407166,0.7323060631752014,7.0381,0.488,1.0595,0.4835,0.4969,0.7392
124,2.3695,0.49376508593559265,0.7338445782661438,7.0776,0.5026,1.1203,0.499,0.5087,0.6862
125,2.3695,0.4916316568851471,0.7327669262886047,7.1172,0.49,1.0437,0.4751,0.5208,0.6941
126,2.3895,0.49256378412246704,0.7339789867401123,7.1571,0.4798,1.0425,0.4684,0.4982,0.7211
127,2.3747,0.4850127398967743,0.7386760711669922,7.1968,0.4963,1.0143,0.487,0.5174,0.7383
128,2.3535,0.48482125997543335,0.7374135851860046,7.2361,0.4821,1.081,0.4827,0.4821,0.6871
129,2.3376,0.49466460943222046,0.7349342107772827,7.2752,0.4923,1.069,0.4905,0.5023,0.7461
130,2.3765,0.4882766306400299,0.7365735173225403,7.3148,0.4896,1.0926,0.4789,0.5093,0.7082
131,2.3663,0.49465182423591614,0.7349510192871094,7.3544,0.4859,1.0525,0.4721,0.5096,0.6905
132,2.3551,0.48283475637435913,0.7392976880073547,7.3937,0.4903,1.0797,0.4794,0.51,0.7262
133,2.3616,0.4875152111053467,0.7375096082687378,7.4331,0.4954,1.1016,0.4873,0.5065,0.727
134,2.3704,0.48761677742004395,0.7360215187072754,7.4727,0.4751,1.0867,0.4638,0.4993,0.6881
135,2.3694,0.49110379815101624,0.7343630194664001,7.5123,0.4901,1.0915,0.478,0.5063,0.6897
136,2.3688,0.48256638646125793,0.7395089268684387,7.5518,0.496,0.9758,0.4898,0.5062,0.7491
137,2.3721,0.48637494444847107,0.7370247840881348,7.5914,0.4962,0.972,0.4889,0.5183,0.705
138,2.3666,0.493788480758667,0.7341973781585693,7.631,0.5109,1.0985,0.499,0.5274,0.7287
139,2.3597,0.4817558228969574,0.7405650019645691,7.6704,0.497,0.9504,0.4839,0.5159,0.7622
140,2.3633,0.48339566588401794,0.7358102798461914,7.7098,0.5002,1.084,0.4855,0.5263,0.747
141,2.3612,0.485048770904541,0.7370919585227966,7.7493,0.4887,1.0476,0.4811,0.5087,0.7066
142,2.346,0.4832078814506531,0.7390937209129333,7.7885,0.4682,1.1016,0.4609,0.4789,0.694
143,2.3675,0.49388137459754944,0.7320132255554199,7.828,0.4877,0.9845,0.483,0.5015,0.7534
144,2.355,0.4822160005569458,0.7379440069198608,7.8673,0.5061,1.0425,0.4903,0.5298,0.7346
145,2.3516,0.48279979825019836,0.7386784553527832,7.9066,0.4909,1.1279,0.4786,0.5099,0.7128
146,2.3847,0.4869208335876465,0.7376391887664795,7.9464,0.5061,1.0315,0.5023,0.5226,0.7156
147,2.3827,0.4871262311935425,0.7367775440216064,7.9862,0.4892,1.0711,0.4917,0.4921,0.7059
148,2.377,0.4922354519367218,0.7358750700950623,8.0259,0.4977,1.1257,0.4862,0.5144,0.7211
149,2.3668,0.4777364730834961,0.738848865032196,8.0654,0.4817,0.9551,0.4801,0.491,0.7322
150,2.3733,0.4852127134799957,0.73868328332901,8.1051,0.4997,1.1665,0.4943,0.5086,0.7339
151,2.3715,0.48233816027641296,0.7396025061607361,8.1447,0.4869,1.0154,0.4745,0.5054,0.7046
152,2.3578,0.4880841076374054,0.7367895841598511,8.184,0.4773,1.0485,0.4663,0.4958,0.7046
153,2.3417,0.482649564743042,0.7384984493255615,8.2231,0.4862,1.0599,0.4767,0.5052,0.7296
