epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
47,4.4761,0.6581872701644897,0.6729417443275452,3.6892,0.4793,1.0025,0.4805,0.4952,0.7148
48,4.6511,0.666425347328186,0.669963002204895,3.7669,0.4679,1.1755,0.465,0.4783,0.7057
49,4.4073,0.6556073427200317,0.6733033061027527,3.8406,0.4848,1.094,0.474,0.5051,0.7444
50,4.9084,0.6554340720176697,0.6740791201591492,3.9225,0.443,0.9573,0.4364,0.4542,0.7268
51,4.9293,0.6578359603881836,0.6706215143203735,4.005,0.47,0.9299,0.4618,0.4896,0.6993
52,4.4027,0.6558929085731506,0.673075795173645,4.0787,0.4778,1.1084,0.4746,0.4851,0.7247
53,4.6873,0.6573643684387207,0.671421229839325,4.1572,0.4821,1.0051,0.4808,0.4985,0.7224
54,4.8822,0.650883674621582,0.6711363196372986,4.2388,0.4554,0.9895,0.4441,0.4744,0.7028
55,4.8278,0.6578235626220703,0.6713566184043884,4.3196,0.4337,1.0225,0.4255,0.4571,0.7162
56,4.802,0.6464536190032959,0.6747663021087646,4.3999,0.4698,0.9759,0.4598,0.4938,0.6913
57,4.5706,0.6398916244506836,0.6771343946456909,4.4767,0.4581,1.1189,0.4532,0.4713,0.7268
58,4.9206,0.6404920816421509,0.680433988571167,4.559,0.4612,1.1239,0.4577,0.4692,0.694
59,4.928,0.6449396014213562,0.6761718392372131,4.6415,0.4895,1.1222,0.4854,0.5012,0.7147
60,4.9065,0.6391531229019165,0.6774433255195618,4.7241,0.4622,0.9655,0.4547,0.487,0.6596
61,4.8246,0.643910825252533,0.6780155897140503,4.8049,0.459,1.0811,0.4544,0.475,0.7187
