epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,2.7245,1.2422215938568115,0.5967093706130981,2.6029,0.4516,1.0352,0.4543,0.5068,0.6776
51,2.7131,1.2203794717788696,0.6026089787483215,2.6483,0.4602,1.0999,0.4787,0.5155,0.6635
52,2.7195,1.230973482131958,0.5992943644523621,2.6938,0.4607,1.0655,0.4681,0.5078,0.6351
53,2.7623,1.2290469408035278,0.5972638130187988,2.7399,0.437,1.0088,0.4469,0.4914,0.6444
54,2.7215,1.2319276332855225,0.5987783074378967,2.7854,0.4547,0.9508,0.4627,0.5168,0.6893
55,2.7278,1.221051573753357,0.6015912890434265,2.831,0.4473,0.9843,0.4641,0.5026,0.6688
56,2.7445,1.2294809818267822,0.598593533039093,2.8768,0.4521,1.0167,0.4667,0.5005,0.6506
57,2.7526,1.2119016647338867,0.6019465327262878,2.9228,0.4619,1.0165,0.4646,0.533,0.6726
58,2.7341,1.2168036699295044,0.6044402718544006,2.9685,0.4559,0.9922,0.4625,0.5161,0.6509
59,2.7376,1.222118854522705,0.6013920903205872,3.0142,0.4351,1.0207,0.4515,0.4871,0.5611
60,2.7575,1.2349662780761719,0.5973310470581055,3.0603,0.4663,1.1188,0.4725,0.5337,0.6575
61,2.7568,1.2272356748580933,0.598543107509613,3.1063,0.4436,1.0882,0.4627,0.4988,0.5908
62,2.4464,1.2090765237808228,0.6034346222877502,3.1472,0.4486,1.0058,0.4521,0.4915,0.6824
63,2.4261,1.2075214385986328,0.6062763929367065,3.1877,0.4749,1.0012,0.4775,0.5275,0.7086
64,2.4427,1.216552972793579,0.6012768745422363,3.2285,0.4669,1.1022,0.481,0.5168,0.6746
65,2.4553,1.2034939527511597,0.6037178635597229,3.2696,0.4575,1.0608,0.4633,0.5245,0.6648
66,2.4642,1.1934298276901245,0.6084917187690735,3.3107,0.4563,1.0967,0.4672,0.5116,0.5719
