epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
0,6.0182,1.2603923082351685,0.41900116205215454,0.1003,0.2877,1.1418,0.2895,0.3014,0.5309
1,4.9255,1.1511590480804443,0.48431846499443054,0.1829,0.313,0.9594,0.3204,0.3345,0.5833
2,4.6456,1.1005349159240723,0.502509355545044,0.2606,0.3214,1.0458,0.3539,0.3466,0.6296
3,4.701,1.0577784776687622,0.5206087827682495,0.3392,0.3294,1.0635,0.3398,0.3457,0.6147
4,4.6034,1.0345045328140259,0.5309131741523743,0.4162,0.3339,1.0703,0.3503,0.3606,0.6052
5,4.4707,1.0015761852264404,0.5413210391998291,0.491,0.3141,0.9956,0.3235,0.3314,0.6013
6,4.7537,0.9855948090553284,0.5473862290382385,0.5704,0.3549,0.9913,0.3589,0.375,0.6796
7,4.5356,0.9582020044326782,0.5558910369873047,0.6462,0.3657,1.0345,0.3837,0.3743,0.6837
8,4.8319,0.9386353492736816,0.56024569272995,0.7269,0.3619,0.9488,0.3594,0.3736,0.682
9,4.4179,0.9280626177787781,0.5607966184616089,0.8008,0.3544,0.9935,0.3614,0.3682,0.6504
10,4.716,0.9188523292541504,0.5630773901939392,0.8795,0.3806,0.9693,0.3904,0.3867,0.7059
11,4.8678,0.8989883661270142,0.5740723013877869,0.9608,0.3608,1.0268,0.3577,0.3676,0.6088
12,4.5188,0.8832359313964844,0.5790043473243713,1.0362,0.3817,1.0328,0.4074,0.3937,0.6621
13,4.4928,0.8765938878059387,0.5832146406173706,1.1113,0.3828,1.0037,0.3803,0.3923,0.6452
14,4.5622,0.8561853170394897,0.5904924273490906,1.1877,0.4056,1.0545,0.4043,0.418,0.6756
15,4.7494,0.8381521105766296,0.5968343615531921,1.2671,0.4154,1.0461,0.4123,0.4267,0.6624
16,4.6365,0.8268479704856873,0.6015498638153076,1.3446,0.3784,0.9225,0.386,0.4031,0.6209
17,4.9086,0.8237627148628235,0.6046510338783264,1.4266,0.409,1.0643,0.409,0.4169,0.6774
18,4.5965,0.8162821531295776,0.608048141002655,1.5034,0.4116,1.0373,0.4239,0.4217,0.6587
19,4.531,0.807396411895752,0.6078605055809021,1.5791,0.3983,0.9751,0.395,0.4156,0.6974
20,4.6931,0.7970733046531677,0.6142505407333374,1.6575,0.4361,1.0517,0.4247,0.4565,0.6758
21,4.5738,0.7945209741592407,0.6149843335151672,1.734,0.4359,1.0421,0.4301,0.4576,0.7
22,4.8458,0.7788723111152649,0.6200342774391174,1.815,0.4245,1.0606,0.4165,0.4479,0.6595
23,4.5372,0.7725837826728821,0.623982310295105,1.8909,0.4298,1.0066,0.4239,0.4436,0.718
24,4.6931,0.7652795910835266,0.6261981129646301,1.9693,0.4278,1.0201,0.4386,0.4421,0.6704
25,4.5597,0.762804388999939,0.6282888650894165,2.0455,0.4379,1.092,0.4355,0.4488,0.6413
26,4.6976,0.7430787682533264,0.6348905563354492,2.1242,0.4397,1.0729,0.4319,0.4722,0.6752
