epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
66,3.4592,0.6007372140884399,0.695951521396637,3.8439,0.5205,1.084,0.5214,0.5524,0.7164
67,3.5405,0.6018553972244263,0.6959825754165649,3.9031,0.5498,1.1326,0.5376,0.579,0.7649
68,3.5217,0.6116966605186462,0.6914534568786621,3.962,0.5324,1.0281,0.5307,0.5479,0.7382
69,3.3959,0.6088051199913025,0.6920959949493408,4.0188,0.5671,1.0288,0.5634,0.5998,0.7547
70,3.5007,0.5986729264259338,0.6940261721611023,4.0775,0.4978,1.033,0.4874,0.5262,0.7327
71,3.487,0.6077612042427063,0.6926956176757812,4.1357,0.5165,0.9439,0.5039,0.5579,0.7127
72,3.4272,0.6045151352882385,0.6955047845840454,4.1931,0.5515,1.0562,0.5469,0.5743,0.7824
73,3.606,0.6092219352722168,0.6912001967430115,4.2534,0.53,0.9289,0.5269,0.5588,0.7768
74,3.5177,0.6045731902122498,0.6939234137535095,4.3125,0.548,1.0444,0.5373,0.5699,0.7844
75,3.5605,0.6059783101081848,0.6909517645835876,4.3722,0.4836,1.0197,0.4674,0.5411,0.7146
76,3.4954,0.6073410511016846,0.6919765472412109,4.4306,0.5486,0.9646,0.5438,0.5883,0.7914
77,3.5449,0.6015214920043945,0.6916278004646301,4.4903,0.5211,1.0306,0.5067,0.5603,0.7453
78,3.4537,0.595038652420044,0.6986890435218811,4.5481,0.5034,1.0875,0.4939,0.5322,0.71
79,3.4778,0.5993332862854004,0.6921437978744507,4.6063,0.5398,1.0528,0.5253,0.5681,0.7752
80,3.4143,0.6059174537658691,0.6940858364105225,4.6634,0.5478,1.0756,0.5303,0.5824,0.7649
81,3.3831,0.6014606356620789,0.6949052214622498,4.7201,0.5381,1.0293,0.5294,0.5666,0.758
82,3.5187,0.593720555305481,0.6970240473747253,4.7789,0.5239,1.0962,0.5056,0.5568,0.7526
83,3.3977,0.5944106578826904,0.6964101195335388,4.8357,0.5405,1.1132,0.5256,0.5898,0.755
84,3.4416,0.5962961316108704,0.6957197785377502,4.8932,0.5448,0.9667,0.5454,0.5593,0.7784
85,3.3877,0.5967139601707458,0.6975950002670288,4.9499,0.5337,1.0684,0.52,0.558,0.7377
86,3.4844,0.5937756299972534,0.6978051662445068,5.0081,0.5529,1.046,0.5313,0.5898,0.7528
87,3.4234,0.595901370048523,0.694728434085846,5.0655,0.5566,1.0907,0.5441,0.5933,0.7772
88,3.4419,0.605351984500885,0.6931900978088379,5.1231,0.5308,0.9969,0.5289,0.5564,0.7849
89,3.4526,0.5897951722145081,0.6979771852493286,5.1809,0.5159,0.9798,0.5037,0.5589,0.7456
90,3.6,0.5988097786903381,0.69595867395401,5.2414,0.5278,0.9822,0.5132,0.5593,0.7232
91,3.5339,0.6026443839073181,0.6923898458480835,5.3005,0.521,1.0712,0.5104,0.5565,0.77
92,3.437,0.6051928997039795,0.6930228471755981,5.3579,0.5266,1.0903,0.5203,0.5475,0.7583
93,3.4412,0.5952437520027161,0.696130633354187,5.4153,0.558,1.0957,0.5426,0.5929,0.7718
94,3.4757,0.5914077162742615,0.6985552906990051,5.4735,0.528,0.8841,0.5137,0.5693,0.7167
95,3.4744,0.6028150320053101,0.6935149431228638,5.5315,0.5038,1.0031,0.4872,0.5468,0.722
96,3.3929,0.5938236117362976,0.6979342103004456,5.5885,0.5196,1.1097,0.5174,0.5364,0.7777
97,3.1879,0.6014936566352844,0.6924519538879395,5.6419,0.5048,0.9419,0.4946,0.5419,0.707
98,2.2628,0.5930134654045105,0.6960852742195129,5.6798,0.551,1.0479,0.5415,0.5679,0.7769
99,1.9609,0.589553713798523,0.6972438097000122,5.7126,0.5197,0.7897,0.497,0.5604,0.7686
100,1.9706,0.59315025806427,0.6977741122245789,5.7455,0.5299,1.0071,0.5151,0.5657,0.7597
101,1.9545,0.5849965810775757,0.7000004649162292,5.7781,0.5604,1.031,0.5498,0.591,0.7933
102,1.9783,0.5892744660377502,0.7003206014633179,5.8112,0.5511,1.1311,0.54,0.5803,0.7327
103,1.9672,0.5915486216545105,0.7016726136207581,5.8441,0.55,0.9849,0.5359,0.5833,0.7926
104,1.9685,0.5920702815055847,0.6982566714286804,5.877,0.5184,0.9792,0.496,0.5614,0.7505
105,1.9598,0.5926786065101624,0.6981205344200134,5.9097,0.5328,0.8678,0.5125,0.5749,0.7784
106,1.9717,0.5895864367485046,0.7012235522270203,5.9426,0.5187,1.0802,0.5019,0.5655,0.7458
107,1.9616,0.5897741317749023,0.6985863447189331,5.9754,0.5089,1.0184,0.492,0.5539,0.7284
108,1.9642,0.6000089049339294,0.6964364051818848,6.0082,0.544,1.0451,0.5285,0.5804,0.7606
109,1.9634,0.5919022560119629,0.6972390413284302,6.041,0.5362,0.9446,0.5211,0.57,0.78
110,1.9532,0.592372715473175,0.6991429328918457,6.0736,0.5037,1.0412,0.492,0.5421,0.6915
111,1.9565,0.5952780246734619,0.6971363425254822,6.1063,0.537,1.0129,0.5313,0.5614,0.7601
112,1.9676,0.5883668661117554,0.6959729790687561,6.1392,0.5344,1.1119,0.519,0.5633,0.7284
113,1.9635,0.5924554467201233,0.6966203451156616,6.172,0.5359,1.0971,0.5189,0.576,0.7507
114,1.9578,0.5934873223304749,0.6963360905647278,6.2047,0.5381,1.0679,0.5268,0.5697,0.7394
115,1.953,0.5918901562690735,0.6991453170776367,6.2373,0.5701,1.0878,0.5534,0.6099,0.756
116,1.9691,0.5900153517723083,0.6994248032569885,6.2703,0.5382,0.9644,0.5172,0.5778,0.7506
117,1.957,0.6022214293479919,0.6930109262466431,6.3029,0.5048,1.0013,0.4875,0.5503,0.7211
118,1.9669,0.5912695527076721,0.6991453170776367,6.3358,0.5397,1.0764,0.5184,0.5768,0.7524
119,1.963,0.585943341255188,0.6995991468429565,6.3686,0.521,1.0198,0.5124,0.5595,0.7167
120,1.9795,0.5941832661628723,0.6926239132881165,6.4017,0.5171,1.033,0.4979,0.5584,0.7076
121,1.9581,0.5941671133041382,0.6996182799339294,6.4344,0.5172,0.9646,0.5011,0.5616,0.7522
122,1.9604,0.5909872055053711,0.6966203451156616,6.4671,0.5219,1.0043,0.504,0.5607,0.7543
123,1.963,0.5957066416740417,0.6986484527587891,6.4999,0.508,0.9135,0.4961,0.5294,0.7454
124,1.9652,0.5988110899925232,0.698775053024292,6.5327,0.5347,1.0432,0.5336,0.5562,0.7561
125,1.9643,0.5950647592544556,0.6952205300331116,6.5655,0.5309,0.9979,0.5131,0.567,0.7716
126,1.9629,0.5850356221199036,0.7023940086364746,6.5983,0.5617,0.9747,0.5504,0.5929,0.7515
127,1.9562,0.5960723161697388,0.6943080425262451,6.631,0.5217,1.1287,0.5108,0.5485,0.727
128,1.944,0.5932508111000061,0.6995059847831726,6.6635,0.5251,0.9771,0.5164,0.5494,0.7566
129,1.9675,0.5873777866363525,0.698982834815979,6.6964,0.5615,1.0436,0.5411,0.5955,0.8029
130,1.9726,0.5980466604232788,0.6963503956794739,6.7294,0.54,0.9941,0.5242,0.5746,0.7507
131,1.9683,0.583570659160614,0.7050169110298157,6.7622,0.5351,1.0663,0.518,0.5619,0.7381
132,1.9716,0.5913403630256653,0.7010586857795715,6.7952,0.5701,0.9956,0.5624,0.5828,0.7591
133,1.9821,0.5884155035018921,0.7010969519615173,6.8283,0.5255,1.0203,0.5163,0.5568,0.7729
134,1.9553,0.5959773063659668,0.6985529065132141,6.8609,0.5647,1.1572,0.5533,0.5875,0.752
135,1.9669,0.5958220362663269,0.6954713463783264,6.8938,0.5449,0.9936,0.5303,0.5656,0.7792
136,1.968,0.5893492698669434,0.700299084186554,6.9267,0.5047,0.9831,0.4841,0.5466,0.707
137,1.9723,0.5960671901702881,0.6977645754814148,6.9596,0.5398,1.0148,0.5246,0.5782,0.7543
138,1.9656,0.586154580116272,0.700244128704071,6.9925,0.5283,0.9757,0.5218,0.5605,0.7668
139,1.9641,0.5878179669380188,0.7004209160804749,7.0253,0.5414,1.0341,0.5342,0.5569,0.7382
140,1.9622,0.5855101346969604,0.7009870409965515,7.0581,0.5169,0.9854,0.4915,0.5659,0.7433
141,1.9581,0.5896619558334351,0.7008460760116577,7.0908,0.5281,0.9687,0.505,0.5704,0.7689
142,1.9585,0.5920716524124146,0.6976929306983948,7.1236,0.54,1.1354,0.5372,0.5619,0.698
143,1.9714,0.5860545635223389,0.6978768706321716,7.1565,0.5342,1.1675,0.5232,0.564,0.7474
144,1.9836,0.6047701835632324,0.6928795576095581,7.1896,0.5315,1.0486,0.5076,0.5811,0.7795
145,1.9732,0.5919790267944336,0.6974684000015259,7.2226,0.5044,0.9494,0.4902,0.5405,0.7197
146,1.9638,0.5915921926498413,0.6986603736877441,7.2554,0.4999,0.9476,0.4814,0.5464,0.7404
147,1.9666,0.5906965136528015,0.6980990171432495,7.2883,0.5068,1.0109,0.4982,0.5299,0.7091
148,1.9706,0.5907641649246216,0.6990019679069519,7.3212,0.5581,1.0527,0.5376,0.5969,0.7715
149,1.964,0.5883529186248779,0.6996827721595764,7.354,0.543,0.9691,0.5277,0.5816,0.7083
150,1.9677,0.588050901889801,0.700234591960907,7.3869,0.5305,0.9394,0.5074,0.5758,0.753
151,1.968,0.5908627510070801,0.6966609358787537,7.4197,0.5304,1.0008,0.5108,0.5713,0.7867
152,1.9611,0.5901877880096436,0.6978529691696167,7.4525,0.5441,1.1548,0.5416,0.5685,0.7494
153,1.9802,0.5973077416419983,0.697411060333252,7.4856,0.5004,1.0189,0.4886,0.5412,0.7209
154,1.9734,0.5917574167251587,0.6996684670448303,7.5186,0.5267,1.0004,0.5089,0.5664,0.776
155,1.972,0.5866925716400146,0.7008460760116577,7.5516,0.5312,0.9736,0.5203,0.5498,0.7668
156,1.964,0.5894014835357666,0.6967230439186096,7.5844,0.5037,1.0711,0.4836,0.5435,0.7168
157,1.9701,0.5861307978630066,0.7007744312286377,7.6173,0.5183,0.9115,0.5007,0.5455,0.7388
158,1.9735,0.5898998975753784,0.6990712285041809,7.6503,0.5174,0.9787,0.4948,0.5593,0.7613
159,1.9675,0.5881946086883545,0.6979556679725647,7.6831,0.5335,1.0612,0.5138,0.5727,0.7508
