epoch,epoch_minutes,loss,sparse_categorical_accuracy,train_hours,val_dice,val_loss,val_precision,val_recall,val_sparse_categorical_accuracy
50,3.4689,0.6253523826599121,0.6851351261138916,3.3961,0.4644,0.9574,0.4565,0.499,0.7213
51,3.5669,0.6224181652069092,0.6849296689033508,3.4557,0.4718,1.0377,0.4737,0.4858,0.6895
52,3.8198,0.6193732619285583,0.6866854429244995,3.5197,0.4569,1.0857,0.4482,0.4873,0.683
53,3.73,0.6188290119171143,0.691749632358551,3.5821,0.4573,1.0086,0.4496,0.4909,0.6926
54,3.8069,0.6107180118560791,0.6942387223243713,3.6457,0.4493,0.9731,0.4413,0.4676,0.713
55,4.416,0.6207607984542847,0.6887039542198181,3.7196,0.454,0.9928,0.4483,0.474,0.7052
56,4.1202,0.6230630278587341,0.6862578392028809,3.7885,0.4687,1.1189,0.4622,0.4895,0.7148
57,4.0236,0.6120830178260803,0.6939473152160645,3.8557,0.4773,1.034,0.4709,0.4929,0.7191
58,3.7849,0.6208246350288391,0.6896140575408936,3.919,0.4533,0.9569,0.4454,0.4778,0.7034
59,4.5424,0.6098358631134033,0.690521776676178,3.9949,0.455,1.0278,0.4464,0.4757,0.6776
60,4.1434,0.6040996313095093,0.6951441168785095,4.0642,0.4689,1.1285,0.4662,0.4811,0.6889
61,3.7534,0.6135778427124023,0.6886729001998901,4.1269,0.4315,1.0446,0.4289,0.4409,0.6849
62,3.7951,0.6049971580505371,0.6969308853149414,4.1903,0.4548,1.0653,0.4464,0.4674,0.6672
63,3.5678,0.6101972460746765,0.6897574067115784,4.25,0.4797,1.0309,0.4802,0.4955,0.7198
64,3.5434,0.6147827506065369,0.6912336349487305,4.3092,0.4817,1.0364,0.4786,0.4976,0.7396
65,3.4821,0.6080970168113708,0.6937227845191956,4.3675,0.4614,0.9461,0.4476,0.4877,0.7084
66,3.5549,0.6086263656616211,0.6942220330238342,4.4269,0.4539,1.0162,0.4453,0.4719,0.6946
67,3.3401,0.6072879433631897,0.691816508769989,4.4827,0.4658,0.951,0.4622,0.4774,0.7125
68,3.3677,0.6077925562858582,0.693106472492218,4.539,0.4485,0.972,0.4414,0.473,0.7079
69,3.3087,0.6051768660545349,0.6937131881713867,4.5943,0.4574,0.9887,0.4495,0.4847,0.7345
